epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
121,9582.69,1.00145,0.76247,0.00864,0.85454,0.67701,0.75049,0.56218,1.11942,1.17523,0.01087,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,9653.74,1.02602,0.76864,0.00841,0.84818,0.68278,0.75031,0.56204,1.12016,1.17573,0.01087,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,9724.56,1.01088,0.75513,0.00838,0.84436,0.68579,0.75065,0.56302,1.11894,1.17439,0.01087,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,9795.57,1.00086,0.73894,0.00822,0.84705,0.68477,0.75081,0.56379,1.11812,1.17607,0.01085,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,9866.37,0.99381,0.74023,0.00835,0.84809,0.68347,0.7507,0.56379,1.11759,1.17704,0.01083,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,9937.17,0.98546,0.7437,0.00821,0.84743,0.68697,0.75091,0.56429,1.11574,1.17994,0.0108,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,10008,0.99997,0.74176,0.00821,0.85044,0.68375,0.75091,0.56457,1.11529,1.17956,0.01079,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,10078.9,0.98052,0.7234,0.00817,0.85122,0.68439,0.75158,0.56541,1.11421,1.17918,0.01076,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,10149.8,0.96992,0.72036,0.00804,0.85779,0.68331,0.75188,0.56578,1.11336,1.18027,0.01074,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,10220.7,0.96971,0.71191,0.00803,0.85651,0.6826,0.75247,0.56668,1.11339,1.17618,0.01073,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,10291.6,0.96591,0.70582,0.00792,0.85777,0.68308,0.75241,0.56743,1.11423,1.17327,0.01074,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,10362.4,0.95557,0.70462,0.00797,0.85146,0.68634,0.75276,0.56764,1.11259,1.17344,0.01072,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,10433.3,0.9584,0.69578,0.00787,0.84824,0.68667,0.75315,0.56845,1.11201,1.17225,0.01071,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,10504.2,0.9703,0.70309,0.00791,0.8498,0.68727,0.75291,0.56824,1.11129,1.17179,0.01071,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,10574.9,0.9579,0.69955,0.00773,0.85492,0.68554,0.75326,0.56887,1.11082,1.17079,0.01071,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
