epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
137,24140.4,0.77743,0.54138,0.00679,0.8671,0.72147,0.78713,0.63076,0.96516,1.12114,0.00972,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,24316.1,0.78177,0.54416,0.0068,0.86831,0.7205,0.78706,0.63103,0.96474,1.12291,0.00973,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,24491.9,0.77328,0.53449,0.00681,0.86943,0.7198,0.78695,0.63145,0.96416,1.12263,0.00972,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,24667.6,0.77289,0.53373,0.00668,0.871,0.71945,0.7867,0.63148,0.96361,1.1239,0.00974,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,24850.7,0.69724,0.34314,0.00636,0.87129,0.71913,0.78671,0.63144,0.96337,1.12366,0.00975,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,25029.6,0.68347,0.32303,0.006,0.87263,0.71814,0.78707,0.63202,0.96381,1.12534,0.00977,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,25208.1,0.66399,0.31246,0.00595,0.87325,0.7175,0.78749,0.63208,0.9635,1.12828,0.00976,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,25386.7,0.66412,0.30755,0.00581,0.87191,0.71777,0.78787,0.6327,0.96304,1.12797,0.00976,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,25566,0.65289,0.30383,0.00566,0.87119,0.71781,0.78791,0.6331,0.96327,1.12864,0.00977,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,25751.7,0.6515,0.30137,0.00569,0.87308,0.71805,0.78755,0.63328,0.96319,1.12989,0.00978,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,25946.3,0.64035,0.30364,0.00562,0.87267,0.71837,0.78744,0.63368,0.96335,1.13003,0.00978,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,26142.4,0.6394,0.29494,0.00555,0.87332,0.71781,0.78754,0.63377,0.96303,1.1321,0.00978,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,26340.3,0.63622,0.29684,0.00544,0.8725,0.7189,0.78766,0.63388,0.96248,1.13404,0.00978,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,26537.2,0.63321,0.29752,0.00548,0.87313,0.7178,0.78781,0.63412,0.96229,1.13769,0.00977,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
